Year,Month,Day,Station,PKey
2022,05,07,TDFW,20220507TDFW
2022,05,07,TDTW,20220507TDTW
2022,05,07,TEWR,20220507TEWR
2022,05,07,TFLL,20220507TFLL
2022,05,07,THOU,20220507THOU
2022,05,07,TIAD,20220507TIAD
2022,05,07,TIAH,20220507TIAH
2022,05,07,TICH,20220507TICH
2022,05,07,TIDS,20220507TIDS
2022,05,07,TJFK,20220507TJFK
2022,05,07,TJUA,20220507TJUA
2022,05,07,TLAS,20220507TLAS
2022,05,07,TLVE,20220507TLVE
2022,05,07,TMCI,20220507TMCI
2022,05,07,TMCO,20220507TMCO
2022,05,07,TMDW,20220507TMDW
2022,05,07,TMEM,20220507TMEM
2022,05,07,TMIA,20220507TMIA
2022,05,07,TMKE,20220507TMKE
2022,05,07,TMSP,20220507TMSP
2022,05,07,TMSY,20220507TMSY
2022,05,07,TOKC,20220507TOKC
2022,05,07,TORD,20220507TORD
2022,05,07,TPBI,20220507TPBI
2022,05,07,TPHL,20220507TPHL
2022,05,07,TPHX,20220507TPHX
2022,05,07,TPIT,20220507TPIT
2022,05,07,TRDU,20220507TRDU
2022,05,07,TSDF,20220507TSDF
2022,05,07,TSLC,20220507TSLC
2022,05,07,TSTL,20220507TSTL
2022,05,07,TTPA,20220507TTPA
2022,05,07,TTUL,20220507TTUL
2022,05,08,FOP1,20220508FOP1
2022,05,08,KABR,20220508KABR
2022,05,08,KABX,20220508KABX
2022,05,08,KAKQ,20220508KAKQ
2022,05,08,KAMA,20220508KAMA
2022,05,08,KAMX,20220508KAMX
2022,05,08,KAPX,20220508KAPX
2022,05,08,KARX,20220508KARX
2022,05,08,KATX,20220508KATX
2022,05,08,KBBX,20220508KBBX
2022,05,08,KBGM,20220508KBGM
2022,05,08,KBHX,20220508KBHX
2022,05,08,KBIS,20220508KBIS
2022,05,08,KBLX,20220508KBLX
2022,05,08,KBMX,20220508KBMX
2022,05,08,KBOX,20220508KBOX
2022,05,08,KBRO,20220508KBRO
2022,05,08,KBUF,20220508KBUF
2022,05,08,KBYX,20220508KBYX
2022,05,08,KCAE,20220508KCAE
2022,05,08,KCBW,20220508KCBW
2022,05,08,KCBX,20220508KCBX
2022,05,08,KCCX,20220508KCCX
2022,05,08,KCLE,20220508KCLE
2022,05,08,KCLX,20220508KCLX
2022,05,08,KCRP,20220508KCRP
2022,05,08,KCXX,20220508KCXX
2022,05,08,KCYS,20220508KCYS
2022,05,08,KDAX,20220508KDAX
2022,05,08,KDDC,20220508KDDC
2022,05,08,KDFX,20220508KDFX
2022,05,08,KDGX,20220508KDGX
2022,05,08,KDIX,20220508KDIX
2022,05,08,KDLH,20220508KDLH
2022,05,08,KDMX,20220508KDMX
2022,05,08,KDOX,20220508KDOX
2022,05,08,KDTX,20220508KDTX
2022,05,08,KDVN,20220508KDVN
2022,05,08,KDYX,20220508KDYX
2022,05,08,KEAX,20220508KEAX
2022,05,08,KEMX,20220508KEMX
2022,05,08,KENX,20220508KENX
2022,05,08,KEOX,20220508KEOX
2022,05,08,KEPZ,20220508KEPZ
2022,05,08,KESX,20220508KESX
2022,05,08,KEVX,20220508KEVX
2022,05,08,KEWX,20220508KEWX
2022,05,08,KEYX,20220508KEYX
2022,05,08,KFCX,20220508KFCX
2022,05,08,KFDR,20220508KFDR
2022,05,08,KFDX,20220508KFDX
2022,05,08,KFFC,20220508KFFC
2022,05,08,KFSD,20220508KFSD
2022,05,08,KFSX,20220508KFSX
2022,05,08,KFTG,20220508KFTG
2022,05,08,KFWS,20220508KFWS
2022,05,08,KGGW,20220508KGGW
2022,05,08,KGJX,20220508KGJX
2022,05,08,KGLD,20220508KGLD
2022,05,08,KGRB,20220508KGRB
2022,05,08,KGRK,20220508KGRK
2022,05,08,KGRR,20220508KGRR
2022,05,08,KGSP,20220508KGSP
2022,05,08,KGWX,20220508KGWX
2022,05,08,KGYX,20220508KGYX
2022,05,08,KHDX,20220508KHDX
2022,05,08,KHGX,20220508KHGX
2022,05,08,KHNX,20220508KHNX
2022,05,08,KHPX,20220508KHPX
2022,05,08,KHTX,20220508KHTX
2022,05,08,KICT,20220508KICT
2022,05,08,KICX,20220508KICX
2022,05,08,KILN,20220508KILN
2022,05,08,KILX,20220508KILX
2022,05,08,KIND,20220508KIND
2022,05,08,KINX,20220508KINX
2022,05,08,KIWA,20220508KIWA
2022,05,08,KIWX,20220508KIWX
2022,05,08,KJAX,20220508KJAX
2022,05,08,KJGX,20220508KJGX
2022,05,08,KJKL,20220508KJKL
2022,05,08,KLBB,20220508KLBB
2022,05,08,KLCH,20220508KLCH
2022,05,08,KLGX,20220508KLGX
2022,05,08,KLIX,20220508KLIX
2022,05,08,KLNX,20220508KLNX
2022,05,08,KLOT,20220508KLOT
2022,05,08,KLRX,20220508KLRX
2022,05,08,KLSX,20220508KLSX
2022,05,08,KLTX,20220508KLTX
2022,05,08,KLVX,20220508KLVX
2022,05,08,KLWX,20220508KLWX
2022,05,08,KLZK,20220508KLZK
2022,05,08,KMAF,20220508KMAF
2022,05,08,KMAX,20220508KMAX
2022,05,08,KMBX,20220508KMBX
2022,05,08,KMHX,20220508KMHX
2022,05,08,KMKX,20220508KMKX
2022,05,08,KMLB,20220508KMLB
2022,05,08,KMOB,20220508KMOB
2022,05,08,KMPX,20220508KMPX
2022,05,08,KMQT,20220508KMQT
2022,05,08,KMRX,20220508KMRX
2022,05,08,KMSX,20220508KMSX
2022,05,08,KMTX,20220508KMTX
2022,05,08,KMUX,20220508KMUX
2022,05,08,KMVX,20220508KMVX
2022,05,08,KMXX,20220508KMXX
2022,05,08,KNKX,20220508KNKX
2022,05,08,KNQA,20220508KNQA
2022,05,08,KOAX,20220508KOAX
2022,05,08,KOHX,20220508KOHX
2022,05,08,KOKX,20220508KOKX
2022,05,08,KOTX,20220508KOTX
2022,05,08,KPAH,20220508KPAH
2022,05,08,KPBZ,20220508KPBZ
2022,05,08,KPDT,20220508KPDT
2022,05,08,KPOE,20220508KPOE
2022,05,08,KPUX,20220508KPUX
2022,05,08,KRAX,20220508KRAX
2022,05,08,KRGX,20220508KRGX
2022,05,08,KRIW,20220508KRIW
2022,05,08,KRLX,20220508KRLX
2022,05,08,KRTX,20220508KRTX
2022,05,08,KSFX,20220508KSFX
2022,05,08,KSGF,20220508KSGF
2022,05,08,KSHV,20220508KSHV
2022,05,08,KSJT,20220508KSJT
2022,05,08,KSOX,20220508KSOX
2022,05,08,KSRX,20220508KSRX
2022,05,08,KTBW,20220508KTBW
2022,05,08,KTFX,20220508KTFX
2022,05,08,KTLH,20220508KTLH
2022,05,08,KTLX,20220508KTLX
2022,05,08,KTWX,20220508KTWX
2022,05,08,KTYX,20220508KTYX
2022,05,08,KUDX,20220508KUDX
2022,05,08,KUEX,20220508KUEX
2022,05,08,KVAX,20220508KVAX
2022,05,08,KVBX,20220508KVBX
2022,05,08,KVNX,20220508KVNX
2022,05,08,KVTX,20220508KVTX
2022,05,08,KVWX,20220508KVWX
2022,05,08,KYUX,20220508KYUX
2022,05,08,PACG,20220508PACG
2022,05,08,PAEC,20220508PAEC
2022,05,08,PAHG,20220508PAHG
2022,05,08,PAIH,20220508PAIH
2022,05,08,PAKC,20220508PAKC
2022,05,08,PAPD,20220508PAPD
2022,05,08,PGUA,20220508PGUA
2022,05,08,PHKI,20220508PHKI
2022,05,08,PHKM,20220508PHKM
2022,05,08,PHMO,20220508PHMO
2022,05,08,PHWA,20220508PHWA
2022,05,08,RKJK,20220508RKJK
2022,05,08,RKSG,20220508RKSG
2022,05,08,RODN,20220508RODN
2022,05,08,TADW,20220508TADW
2022,05,08,TATL,20220508TATL
2022,05,08,TBNA,20220508TBNA
2022,05,08,TBOS,20220508TBOS
2022,05,08,TBWI,20220508TBWI
2022,05,08,TCLT,20220508TCLT
2022,05,08,TCMH,20220508TCMH
2022,05,08,TCVG,20220508TCVG
2022,05,08,TDAL,20220508TDAL
2022,05,08,TDAY,20220508TDAY
2022,05,08,TDCA,20220508TDCA
2022,05,08,TDEN,20220508TDEN
2022,05,08,TDFW,20220508TDFW
2022,05,08,TDTW,20220508TDTW
2022,05,08,TEWR,20220508TEWR
2022,05,08,TFLL,20220508TFLL
2022,05,08,THOU,20220508THOU
2022,05,08,TIAD,20220508TIAD
2022,05,08,TIAH,20220508TIAH
2022,05,08,TICH,20220508TICH
2022,05,08,TIDS,20220508TIDS
2022,05,08,TJFK,20220508TJFK
2022,05,08,TJUA,20220508TJUA
2022,05,08,TLAS,20220508TLAS
2022,05,08,TLVE,20220508TLVE
2022,05,08,TMCI,20220508TMCI
2022,05,08,TMCO,20220508TMCO
2022,05,08,TMDW,20220508TMDW
2022,05,08,TMEM,20220508TMEM
2022,05,08,TMIA,20220508TMIA
2022,05,08,TMKE,20220508TMKE
2022,05,08,TMSP,20220508TMSP
2022,05,08,TMSY,20220508TMSY
2022,05,08,TOKC,20220508TOKC
2022,05,08,TORD,20220508TORD
2022,05,08,TPBI,20220508TPBI
2022,05,08,TPHL,20220508TPHL
2022,05,08,TPHX,20220508TPHX
2022,05,08,TPIT,20220508TPIT
2022,05,08,TRDU,20220508TRDU
2022,05,08,TSDF,20220508TSDF
2022,05,08,TSLC,20220508TSLC
2022,05,08,TSTL,20220508TSTL
2022,05,08,TTPA,20220508TTPA
2022,05,08,TTUL,20220508TTUL
2022,05,09,FOP1,20220509FOP1
2022,05,09,KABR,20220509KABR
2022,05,09,KABX,20220509KABX
2022,05,09,KAKQ,20220509KAKQ
2022,05,09,KAMA,20220509KAMA
2022,05,09,KAMX,20220509KAMX
2022,05,09,KAPX,20220509KAPX
2022,05,09,KARX,20220509KARX
2022,05,09,KATX,20220509KATX
2022,05,09,KBBX,20220509KBBX
2022,05,09,KBGM,20220509KBGM
2022,05,09,KBHX,20220509KBHX
2022,05,09,KBIS,20220509KBIS
2022,05,09,KBLX,20220509KBLX
2022,05,09,KBMX,20220509KBMX
2022,05,09,KBOX,20220509KBOX
2022,05,09,KBRO,20220509KBRO
2022,05,09,KBUF,20220509KBUF
2022,05,09,KBYX,20220509KBYX
2022,05,09,KCAE,20220509KCAE
2022,05,09,KCBW,20220509KCBW
2022,05,09,KCBX,20220509KCBX
2022,05,09,KCCX,20220509KCCX
2022,05,09,KCLE,20220509KCLE
2022,05,09,KCLX,20220509KCLX
2022,05,09,KCRP,20220509KCRP
2022,05,09,KCXX,20220509KCXX
2022,05,09,KCYS,20220509KCYS
2022,05,09,KDAX,20220509KDAX
2022,05,09,KDDC,20220509KDDC
2022,05,09,KDFX,20220509KDFX
2022,05,09,KDGX,20220509KDGX
2022,05,09,KDIX,20220509KDIX
2022,05,09,KDLH,20220509KDLH
2022,05,09,KDMX,20220509KDMX
2022,05,09,KDOX,20220509KDOX
2022,05,09,KDTX,20220509KDTX
2022,05,09,KDVN,20220509KDVN
2022,05,09,KDYX,20220509KDYX
2022,05,09,KEAX,20220509KEAX
2022,05,09,KEMX,20220509KEMX
2022,05,09,KENX,20220509KENX
2022,05,09,KEOX,20220509KEOX
2022,05,09,KEPZ,20220509KEPZ
2022,05,09,KESX,20220509KESX
2022,05,09,KEVX,20220509KEVX
2022,05,09,KEWX,20220509KEWX
2022,05,09,KEYX,20220509KEYX
2022,05,09,KFCX,20220509KFCX
2022,05,09,KFDR,20220509KFDR
2022,05,09,KFDX,20220509KFDX
2022,05,09,KFFC,20220509KFFC
2022,05,09,KFSD,20220509KFSD
2022,05,09,KFSX,20220509KFSX
2022,05,09,KFTG,20220509KFTG
2022,05,09,KFWS,20220509KFWS
2022,05,09,KGGW,20220509KGGW
2022,05,09,KGJX,20220509KGJX
2022,05,09,KGLD,20220509KGLD
2022,05,09,KGRB,20220509KGRB
2022,05,09,KGRK,20220509KGRK
2022,05,09,KGRR,20220509KGRR
2022,05,09,KGSP,20220509KGSP
2022,05,09,KGWX,20220509KGWX
2022,05,09,KGYX,20220509KGYX
2022,05,09,KHDX,20220509KHDX
2022,05,09,KHGX,20220509KHGX
2022,05,09,KHNX,20220509KHNX
2022,05,09,KHPX,20220509KHPX
2022,05,09,KHTX,20220509KHTX
2022,05,09,KICT,20220509KICT
2022,05,09,KICX,20220509KICX
2022,05,09,KILN,20220509KILN
2022,05,09,KILX,20220509KILX
2022,05,09,KIND,20220509KIND
2022,05,09,KINX,20220509KINX
2022,05,09,KIWA,20220509KIWA
2022,05,09,KIWX,20220509KIWX
2022,05,09,KJAX,20220509KJAX
2022,05,09,KJGX,20220509KJGX
2022,05,09,KJKL,20220509KJKL
2022,05,09,KLBB,20220509KLBB
2022,05,09,KLCH,20220509KLCH
2022,05,09,KLGX,20220509KLGX
2022,05,09,KLIX,20220509KLIX
2022,05,09,KLNX,20220509KLNX
2022,05,09,KLOT,20220509KLOT
2022,05,09,KLRX,20220509KLRX
2022,05,09,KLSX,20220509KLSX
2022,05,09,KLTX,20220509KLTX
2022,05,09,KLVX,20220509KLVX
2022,05,09,KLWX,20220509KLWX
2022,05,09,KLZK,20220509KLZK
2022,05,09,KMAF,20220509KMAF
2022,05,09,KMAX,20220509KMAX
2022,05,09,KMBX,20220509KMBX
2022,05,09,KMHX,20220509KMHX
2022,05,09,KMKX,20220509KMKX
2022,05,09,KMLB,20220509KMLB
2022,05,09,KMOB,20220509KMOB
2022,05,09,KMPX,20220509KMPX
2022,05,09,KMQT,20220509KMQT
2022,05,09,KMRX,20220509KMRX
2022,05,09,KMSX,20220509KMSX
2022,05,09,KMTX,20220509KMTX
2022,05,09,KMUX,20220509KMUX
2022,05,09,KMVX,20220509KMVX
2022,05,09,KMXX,20220509KMXX
2022,05,09,KNKX,20220509KNKX
2022,05,09,KNQA,20220509KNQA
2022,05,09,KOAX,20220509KOAX
2022,05,09,KOHX,20220509KOHX
2022,05,09,KOKX,20220509KOKX
2022,05,09,KOTX,20220509KOTX
2022,05,09,KPAH,20220509KPAH
2022,05,09,KPBZ,20220509KPBZ
2022,05,09,KPDT,20220509KPDT
2022,05,09,KPOE,20220509KPOE
2022,05,09,KPUX,20220509KPUX
2022,05,09,KRAX,20220509KRAX
2022,05,09,KRGX,20220509KRGX
2022,05,09,KRIW,20220509KRIW
2022,05,09,KRLX,20220509KRLX
2022,05,09,KRTX,20220509KRTX
2022,05,09,KSFX,20220509KSFX
2022,05,09,KSGF,20220509KSGF
2022,05,09,KSHV,20220509KSHV
2022,05,09,KSJT,20220509KSJT
2022,05,09,KSOX,20220509KSOX
2022,05,09,KSRX,20220509KSRX
2022,05,09,KTBW,20220509KTBW
2022,05,09,KTFX,20220509KTFX
2022,05,09,KTLH,20220509KTLH
2022,05,09,KTLX,20220509KTLX
2022,05,09,KTWX,20220509KTWX
2022,05,09,KTYX,20220509KTYX
2022,05,09,KUDX,20220509KUDX
2022,05,09,KUEX,20220509KUEX
2022,05,09,KVAX,20220509KVAX
2022,05,09,KVBX,20220509KVBX
2022,05,09,KVNX,20220509KVNX
2022,05,09,KVTX,20220509KVTX
2022,05,09,KVWX,20220509KVWX
2022,05,09,KYUX,20220509KYUX
2022,05,09,PACG,20220509PACG
2022,05,09,PAEC,20220509PAEC
2022,05,09,PAHG,20220509PAHG
2022,05,09,PAIH,20220509PAIH
2022,05,09,PAKC,20220509PAKC
2022,05,09,PAPD,20220509PAPD
2022,05,09,PGUA,20220509PGUA
2022,05,09,PHKI,20220509PHKI
2022,05,09,PHKM,20220509PHKM
2022,05,09,PHMO,20220509PHMO
2022,05,09,PHWA,20220509PHWA
2022,05,09,RKJK,20220509RKJK
2022,05,09,RKSG,20220509RKSG
2022,05,09,RODN,20220509RODN
2022,05,09,TADW,20220509TADW
2022,05,09,TATL,20220509TATL
2022,05,09,TBNA,20220509TBNA
2022,05,09,TBOS,20220509TBOS
2022,05,09,TBWI,20220509TBWI
2022,05,09,TCLT,20220509TCLT
2022,05,09,TCMH,20220509TCMH
2022,05,09,TCVG,20220509TCVG
2022,05,09,TDAL,20220509TDAL
2022,05,09,TDAY,20220509TDAY
2022,05,09,TDCA,20220509TDCA
2022,05,09,TDEN,20220509TDEN
2022,05,09,TDFW,20220509TDFW
2022,05,09,TDTW,20220509TDTW
2022,05,09,TEWR,20220509TEWR
2022,05,09,TFLL,20220509TFLL
2022,05,09,THOU,20220509THOU
2022,05,09,TIAD,20220509TIAD
2022,05,09,TIAH,20220509TIAH
2022,05,09,TICH,20220509TICH
2022,05,09,TJFK,20220509TJFK
2022,05,09,TJUA,20220509TJUA
2022,05,09,TLAS,20220509TLAS
2022,05,09,TLVE,20220509TLVE
2022,05,09,TMCI,20220509TMCI
2022,05,09,TMCO,20220509TMCO
2022,05,09,TMDW,20220509TMDW
2022,05,09,TMEM,20220509TMEM
2022,05,09,TMIA,20220509TMIA
2022,05,09,TMKE,20220509TMKE
2022,05,09,TMSP,20220509TMSP
2022,05,09,TMSY,20220509TMSY
2022,05,09,TOKC,20220509TOKC
2022,05,09,TORD,20220509TORD
2022,05,09,TPBI,20220509TPBI
2022,05,09,TPHL,20220509TPHL
2022,05,09,TPHX,20220509TPHX
2022,05,09,TPIT,20220509TPIT
2022,05,09,TRDU,20220509TRDU
2022,05,09,TSDF,20220509TSDF
2022,05,09,TSLC,20220509TSLC
2022,05,09,TSTL,20220509TSTL
2022,05,09,TTPA,20220509TTPA
2022,05,09,TTUL,20220509TTUL
2022,05,10,FOP1,20220510FOP1
2022,05,10,KABR,20220510KABR
2022,05,10,KABX,20220510KABX
2022,05,10,KAKQ,20220510KAKQ
2022,05,10,KAMA,20220510KAMA
2022,05,10,KAMX,20220510KAMX
2022,05,10,KAPX,20220510KAPX
2022,05,10,KARX,20220510KARX
2022,05,10,KATX,20220510KATX
2022,05,10,KBBX,20220510KBBX
2022,05,10,KBGM,20220510KBGM
2022,05,10,KBHX,20220510KBHX
2022,05,10,KBIS,20220510KBIS
2022,05,10,KBLX,20220510KBLX
2022,05,10,KBMX,20220510KBMX
2022,05,10,KBOX,20220510KBOX
2022,05,10,KBRO,20220510KBRO
2022,05,10,KBUF,20220510KBUF
2022,05,10,KBYX,20220510KBYX
2022,05,10,KCAE,20220510KCAE
2022,05,10,KCBW,20220510KCBW
2022,05,10,KCBX,20220510KCBX
2022,05,10,KCCX,20220510KCCX
2022,05,10,KCLE,20220510KCLE
2022,05,10,KCLX,20220510KCLX
2022,05,10,KCRP,20220510KCRP
2022,05,10,KCXX,20220510KCXX
2022,05,10,KCYS,20220510KCYS
2022,05,10,KDAX,20220510KDAX
2022,05,10,KDDC,20220510KDDC
2022,05,10,KDFX,20220510KDFX
2022,05,10,KDGX,20220510KDGX
2022,05,10,KDIX,20220510KDIX
2022,05,10,KDLH,20220510KDLH
2022,05,10,KDMX,20220510KDMX
2022,05,10,KDOX,20220510KDOX
2022,05,10,KDTX,20220510KDTX
2022,05,10,KDVN,20220510KDVN
2022,05,10,KDYX,20220510KDYX
2022,05,10,KEAX,20220510KEAX
2022,05,10,KEMX,20220510KEMX
2022,05,10,KENX,20220510KENX
2022,05,10,KEOX,20220510KEOX
2022,05,10,KEPZ,20220510KEPZ
2022,05,10,KESX,20220510KESX
2022,05,10,KEVX,20220510KEVX
2022,05,10,KEWX,20220510KEWX
2022,05,10,KEYX,20220510KEYX
2022,05,10,KFCX,20220510KFCX
2022,05,10,KFDR,20220510KFDR
2022,05,10,KFDX,20220510KFDX
2022,05,10,KFFC,20220510KFFC
2022,05,10,KFSD,20220510KFSD
2022,05,10,KFSX,20220510KFSX
2022,05,10,KFTG,20220510KFTG
2022,05,10,KFWS,20220510KFWS
2022,05,10,KGGW,20220510KGGW
2022,05,10,KGJX,20220510KGJX
2022,05,10,KGLD,20220510KGLD
2022,05,10,KGRB,20220510KGRB
2022,05,10,KGRK,20220510KGRK
2022,05,10,KGRR,20220510KGRR
2022,05,10,KGSP,20220510KGSP
2022,05,10,KGWX,20220510KGWX
2022,05,10,KGYX,20220510KGYX
2022,05,10,KHDX,20220510KHDX
2022,05,10,KHGX,20220510KHGX
2022,05,10,KHNX,20220510KHNX
2022,05,10,KHPX,20220510KHPX
2022,05,10,KHTX,20220510KHTX
2022,05,10,KICT,20220510KICT
2022,05,10,KICX,20220510KICX
2022,05,10,KILN,20220510KILN
2022,05,10,KILX,20220510KILX
2022,05,10,KIND,20220510KIND
2022,05,10,KINX,20220510KINX
2022,05,10,KIWA,20220510KIWA
2022,05,10,KIWX,20220510KIWX
2022,05,10,KJAX,20220510KJAX
2022,05,10,KJGX,20220510KJGX
2022,05,10,KJKL,20220510KJKL
2022,05,10,KLBB,20220510KLBB
2022,05,10,KLCH,20220510KLCH
2022,05,10,KLGX,20220510KLGX
2022,05,10,KLIX,20220510KLIX
2022,05,10,KLNX,20220510KLNX
2022,05,10,KLRX,20220510KLRX
2022,05,10,KLSX,20220510KLSX
2022,05,10,KLTX,20220510KLTX
2022,05,10,KLVX,20220510KLVX
2022,05,10,KLWX,20220510KLWX
2022,05,10,KLZK,20220510KLZK
2022,05,10,KMAF,20220510KMAF
2022,05,10,KMAX,20220510KMAX
2022,05,10,KMBX,20220510KMBX
2022,05,10,KMHX,20220510KMHX
2022,05,10,KMKX,20220510KMKX
2022,05,10,KMLB,20220510KMLB
2022,05,10,KMOB,20220510KMOB
2022,05,10,KMPX,20220510KMPX
2022,05,10,KMQT,20220510KMQT
2022,05,10,KMRX,20220510KMRX
2022,05,10,KMSX,20220510KMSX
2022,05,10,KMTX,20220510KMTX
2022,05,10,KMUX,20220510KMUX
2022,05,10,KMVX,20220510KMVX
2022,05,10,KMXX,20220510KMXX
2022,05,10,KNKX,20220510KNKX
2022,05,10,KNQA,20220510KNQA
2022,05,10,KOAX,20220510KOAX
2022,05,10,KOHX,20220510KOHX
2022,05,10,KOKX,20220510KOKX
2022,05,10,KOTX,20220510KOTX
2022,05,10,KPAH,20220510KPAH
2022,05,10,KPBZ,20220510KPBZ
2022,05,10,KPDT,20220510KPDT
2022,05,10,KPOE,20220510KPOE
2022,05,10,KPUX,20220510KPUX
2022,05,10,KRAX,20220510KRAX
2022,05,10,KRGX,20220510KRGX
2022,05,10,KRIW,20220510KRIW
2022,05,10,KRLX,20220510KRLX
2022,05,10,KRTX,20220510KRTX
2022,05,10,KSFX,20220510KSFX
2022,05,10,KSGF,20220510KSGF
2022,05,10,KSHV,20220510KSHV
2022,05,10,KSJT,20220510KSJT
2022,05,10,KSOX,20220510KSOX
2022,05,10,KSRX,20220510KSRX
2022,05,10,KTBW,20220510KTBW
2022,05,10,KTFX,20220510KTFX
2022,05,10,KTLH,20220510KTLH
2022,05,10,KTLX,20220510KTLX
2022,05,10,KTWX,20220510KTWX
2022,05,10,KTYX,20220510KTYX
2022,05,10,KUDX,20220510KUDX
2022,05,10,KUEX,20220510KUEX
2022,05,10,KVAX,20220510KVAX
2022,05,10,KVBX,20220510KVBX
2022,05,10,KVNX,20220510KVNX
2022,05,10,KVTX,20220510KVTX
2022,05,10,KVWX,20220510KVWX
2022,05,10,KYUX,20220510KYUX
2022,05,10,PACG,20220510PACG
2022,05,10,PAEC,20220510PAEC
2022,05,10,PAHG,20220510PAHG
2022,05,10,PAIH,20220510PAIH
2022,05,10,PAKC,20220510PAKC
2022,05,10,PAPD,20220510PAPD
2022,05,10,PGUA,20220510PGUA
2022,05,10,PHKI,20220510PHKI
2022,05,10,PHKM,20220510PHKM
2022,05,10,PHMO,20220510PHMO
2022,05,10,PHWA,20220510PHWA
2022,05,10,RKJK,20220510RKJK
2022,05,10,RKSG,20220510RKSG
2022,05,10,RODN,20220510RODN
2022,05,10,TADW,20220510TADW
2022,05,10,TATL,20220510TATL
2022,05,10,TBNA,20220510TBNA
2022,05,10,TBOS,20220510TBOS
2022,05,10,TBWI,20220510TBWI
2022,05,10,TCLT,20220510TCLT
2022,05,10,TCMH,20220510TCMH
2022,05,10,TCVG,20220510TCVG
2022,05,10,TDAL,20220510TDAL
2022,05,10,TDAY,20220510TDAY
2022,05,10,TDCA,20220510TDCA
2022,05,10,TDEN,20220510TDEN
2022,05,10,TDFW,20220510TDFW
2022,05,10,TDTW,20220510TDTW
2022,05,10,TEWR,20220510TEWR
2022,05,10,TFLL,20220510TFLL
2022,05,10,THOU,20220510THOU
2022,05,10,TIAD,20220510TIAD
2022,05,10,TIAH,20220510TIAH
2022,05,10,TICH,20220510TICH
2022,05,10,TJFK,20220510TJFK
2022,05,10,TJUA,20220510TJUA
2022,05,10,TLAS,20220510TLAS
2022,05,10,TLVE,20220510TLVE
2022,05,10,TMCI,20220510TMCI
2022,05,10,TMCO,20220510TMCO
2022,05,10,TMDW,20220510TMDW
2022,05,10,TMEM,20220510TMEM
2022,05,10,TMIA,20220510TMIA
2022,05,10,TMKE,20220510TMKE
2022,05,10,TMSP,20220510TMSP
2022,05,10,TMSY,20220510TMSY
2022,05,10,TOKC,20220510TOKC
2022,05,10,TORD,20220510TORD
2022,05,10,TPBI,20220510TPBI
2022,05,10,TPHL,20220510TPHL
2022,05,10,TPHX,20220510TPHX
2022,05,10,TPIT,20220510TPIT
2022,05,10,TRDU,20220510TRDU
2022,05,10,TSDF,20220510TSDF
2022,05,10,TSLC,20220510TSLC
2022,05,10,TSTL,20220510TSTL
2022,05,10,TTPA,20220510TTPA
2022,05,10,TTUL,20220510TTUL
2022,05,11,FOP1,20220511FOP1
2022,05,11,KABR,20220511KABR
2022,05,11,KABX,20220511KABX
2022,05,11,KAKQ,20220511KAKQ
2022,05,11,KAMA,20220511KAMA
2022,05,11,KAMX,20220511KAMX
2022,05,11,KAPX,20220511KAPX
2022,05,11,KARX,20220511KARX
2022,05,11,KATX,20220511KATX
2022,05,11,KBBX,20220511KBBX
2022,05,11,KBGM,20220511KBGM
2022,05,11,KBHX,20220511KBHX
2022,05,11,KBIS,20220511KBIS
2022,05,11,KBLX,20220511KBLX
2022,05,11,KBMX,20220511KBMX
2022,05,11,KBOX,20220511KBOX
2022,05,11,KBRO,20220511KBRO
2022,05,11,KBUF,20220511KBUF
2022,05,11,KBYX,20220511KBYX
2022,05,11,KCAE,20220511KCAE
2022,05,11,KCBW,20220511KCBW
2022,05,11,KCBX,20220511KCBX
2022,05,11,KCCX,20220511KCCX
2022,05,11,KCLE,20220511KCLE
2022,05,11,KCLX,20220511KCLX
2022,05,11,KCRP,20220511KCRP
2022,05,11,KCXX,20220511KCXX
2022,05,11,KCYS,20220511KCYS
2022,05,11,KDAX,20220511KDAX
2022,05,11,KDDC,20220511KDDC
2022,05,11,KDFX,20220511KDFX
2022,05,11,KDGX,20220511KDGX
2022,05,11,KDIX,20220511KDIX
2022,05,11,KDLH,20220511KDLH
2022,05,11,KDMX,20220511KDMX
2022,05,11,KDOX,20220511KDOX
2022,05,11,KDTX,20220511KDTX
2022,05,11,KDVN,20220511KDVN
2022,05,11,KDYX,20220511KDYX
2022,05,11,KEAX,20220511KEAX
2022,05,11,KEMX,20220511KEMX
2022,05,11,KENX,20220511KENX
2022,05,11,KEOX,20220511KEOX
2022,05,11,KEPZ,20220511KEPZ
2022,05,11,KESX,20220511KESX
2022,05,11,KEVX,20220511KEVX
2022,05,11,KEWX,20220511KEWX
2022,05,11,KEYX,20220511KEYX
2022,05,11,KFCX,20220511KFCX
2022,05,11,KFDR,20220511KFDR
2022,05,11,KFDX,20220511KFDX
2022,05,11,KFFC,20220511KFFC
2022,05,11,KFSD,20220511KFSD
2022,05,11,KFSX,20220511KFSX
2022,05,11,KFTG,20220511KFTG
2022,05,11,KFWS,20220511KFWS
2022,05,11,KGGW,20220511KGGW
2022,05,11,KGJX,20220511KGJX
2022,05,11,KGLD,20220511KGLD
2022,05,11,KGRB,20220511KGRB
2022,05,11,KGRK,20220511KGRK
2022,05,11,KGRR,20220511KGRR
2022,05,11,KGSP,20220511KGSP
2022,05,11,KGWX,20220511KGWX
2022,05,11,KGYX,20220511KGYX
